table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
67,2,2,22,2,4,continuous,0,continuous_scalar,0.13341110703471495,0.8625482625482626,0.011274131274131283,0.014285714285714235
67,2,3,7,0,7,continuous,0,continuous_scalar,0.03132932295269426,0.5027027027027027,0.005714285714285716,0.02857142857142858
67,2,4,12,1,4,continuous,0,continuous_scalar,0.0874176409883356,0.4297297297297298,0.01142857142857141,0.02857142857142858
67,2,5,5,0,5,continuous,0,continuous_scalar,0.077314673986784,0.5154440154440154,0.008108108108108091,0.0
67,2,6,2,0,2,continuous,0,continuous_scalar,0.0019495886426319632,0.5552123552123551,0.002857142857142847,0.0
67,2,7,13,1,5,categorical,3,threshold_binning,0.09084305847789488,0.9142857142857144,0.030038610038610036,0.0
67,2,8,29,3,5,continuous,0,continuous_scalar,0.14091522773473086,0.972972972972973,0.08023166023166024,0.02857142857142858
67,2,9,19,2,1,categorical,3,threshold_binning,0.04532563865916437,0.5694980694980695,0.0,0.0
67,2,10,20,2,2,continuous,0,continuous_scalar,0.04181361928341927,0.432046332046332,0.0,0.0
67,2,11,4,0,4,continuous,0,continuous_scalar,0.16935929346891945,0.9451737451737452,0.008416988416988413,0.014285714285714235
68,4,0,4,0,4,categorical,2,prototype_discretization,0.049978210007746354,0.3666666666666667,0.030714285714285694,0.015476190476190532
68,4,1,30,3,5,continuous,0,continuous_scalar,0.10613155629241561,0.4666666666666667,0.04452380952380954,0.028571428571428692
68,4,2,11,1,3,continuous,0,continuous_scalar,0.11988882850449169,0.3738095238095238,0.06166666666666667,0.03333333333333344
68,4,3,6,0,6,continuous,0,continuous_scalar,0.11997132410132481,0.46190476190476193,0.02857142857142856,-0.0011904761904761862
68,4,4,18,2,0,continuous,0,continuous_scalar,0.06061507590992387,0.3904761904761904,0.04880952380952386,0.0452380952380953
68,4,5,9,1,1,continuous,0,continuous_scalar,0.1008123169109136,0.38095238095238093,0.1147619047619048,0.016666666666666607
68,4,6,25,3,0,categorical,2,threshold_binning,0.0893867701898248,0.3416666666666667,0.006666666666666643,0.0035714285714285587
68,4,7,1,0,1,categorical,2,prototype_discretization,0.007920037895719071,0.21904761904761905,-0.007380952380952354,0.0035714285714285587
68,4,8,29,3,4,continuous,0,continuous_scalar,0.1141921390633732,0.5904761904761905,0.07357142857142862,0.016666666666666607
68,4,9,19,2,1,continuous,0,continuous_scalar,0.09893774199262624,0.2869047619047619,0.04976190476190483,0.010714285714285787
68,4,10,20,2,2,categorical,2,prototype_discretization,0.10929295851818353,0.43333333333333335,0.043333333333333404,0.0035714285714285587
68,4,11,12,1,4,continuous,0,continuous_scalar,0.011488240083958373,0.23214285714285715,-0.0071428571428571175,-0.013095238095238049
68,4,12,5,0,5,continuous,0,continuous_scalar,0.0008143612221677322,0.26666666666666666,0.019285714285714285,0.021428571428571463
68,4,13,3,0,3,categorical,4,threshold_binning,9.17393943148148e-05,0.2761904761904762,0.020000000000000018,0.028571428571428692
68,4,14,15,1,7,continuous,0,continuous_scalar,0.010478699913016311,0.17976190476190476,-0.014761904761904688,-0.029761904761904656
69,4,0,26,2,8,continuous,0,continuous_scalar,0.1726452855044108,0.35954670329670335,0.1631295787545788,0.038461538461538436
69,4,1,19,2,1,continuous,0,continuous_scalar,0.13078891724358255,0.28777472527472525,0.03115842490842493,0.046760531135531136
69,4,2,3,0,3,continuous,0,continuous_scalar,0.15854957127939082,0.3768315018315018,-0.03432921245421241,-0.008298992673992589
69,4,3,33,3,6,continuous,0,continuous_scalar,0.16759676569016888,0.4308035714285714,0.09186126373626377,0.0036057692307692735
69,4,4,13,1,5,continuous,0,continuous_scalar,0.1897124101816739,0.3046016483516483,0.048202838827838865,-0.015625
69,4,5,24,2,6,continuous,0,continuous_scalar,0.008065218582631704,0.41626602564102566,0.014434523809523859,0.0036057692307692735
69,4,6,20,2,2,continuous,0,continuous_scalar,0.001581171222909291,0.3573717948717948,0.0086080586080586,-0.015625
69,4,7,8,1,0,continuous,0,continuous_scalar,0.04335044271860002,0.16323260073260074,-0.025892857142857117,-0.03125
69,4,8,12,1,4,categorical,3,prototype_discretization,0.12771021757663203,0.4036172161172161,-0.025,-0.027529761904761862
70,2,0,12,1,4,categorical,2,prototype_discretization,0.03933536433810903,0.5825581395348837,0.006666666666666643,-0.01666666666666672
70,2,1,29,3,4,categorical,2,threshold_binning,0.021058042240994026,0.5813953488372093,0.05697674418604644,0.0
70,2,2,24,2,7,continuous,0,continuous_scalar,0.0646040368944766,0.49883720930232556,0.010310077519379846,0.011627906976744207
70,2,3,5,0,5,categorical,4,prototype_discretization,0.09672635040564512,0.5728682170542636,-0.0026356589147287224,-0.011627906976744207
70,2,4,2,0,2,categorical,2,threshold_binning,0.03564111713196776,0.5135658914728682,0.0,-0.005038759689922512
70,2,5,0,0,0,continuous,0,continuous_scalar,0.12890913194422898,0.5422480620155039,0.013333333333333286,-0.01666666666666672
70,2,6,20,2,3,continuous,0,continuous_scalar,0.1398130384276018,0.8585271317829457,0.19790697674418603,0.07325581395348835
70,2,7,1,0,1,continuous,0,continuous_scalar,9.803938935307136e-05,0.43914728682170545,0.006666666666666643,0.005038759689922401
70,2,8,3,0,3,categorical,2,prototype_discretization,0.018922300904258227,0.4744186046511628,-0.013333333333333374,-0.028294573643410814
70,2,9,9,1,1,continuous,0,continuous_scalar,0.0006125200020053598,0.424031007751938,0.0,0.0
70,2,10,28,3,3,continuous,0,continuous_scalar,0.06595199472863666,0.5023255813953489,0.024961240310077494,0.011627906976744207
70,2,11,14,1,6,continuous,0,continuous_scalar,0.12543427013148792,0.6003875968992248,0.0017054263565890793,0.0
70,2,12,22,2,5,continuous,0,continuous_scalar,0.10745279950080035,0.5821705426356589,-0.009302325581395366,-0.005038759689922512
70,2,13,6,0,6,continuous,0,continuous_scalar,0.002264603509538979,0.562015503875969,-0.0006201550387597621,-0.028294573643410814
70,2,14,15,1,7,continuous,0,continuous_scalar,0.1392981701656219,0.712015503875969,0.07465116279069761,0.011627906976744207
70,2,15,30,3,5,continuous,0,continuous_scalar,0.01387822028527423,0.42906976744186043,0.0,-0.01666666666666672
71,4,0,5,0,5,continuous,0,continuous_scalar,0.0014798844831469583,0.2688605571900766,0.009299516908212558,0.010869565217391242
71,4,1,26,3,5,categorical,2,prototype_discretization,0.011910062475617808,0.2048054919908467,0.012870945479641117,-0.01388888888888884
71,4,2,15,2,0,continuous,0,continuous_scalar,0.14378129872483647,0.24233591224437906,0.05053485162180813,0.0426155969634231
71,4,3,12,1,4,continuous,0,continuous_scalar,0.17685117988511337,0.5219933892702772,0.021179760996694608,-0.003019323671497598
71,4,4,16,2,1,continuous,0,continuous_scalar,0.051385583940050154,0.18496876248592495,0.0021739130434782704,0.0
71,4,5,6,0,6,continuous,0,continuous_scalar,0.0568245462722625,0.24220424249028366,0.0,0.010869565217391242
71,4,6,24,3,3,categorical,3,prototype_discretization,0.14793204334998222,0.5673558897243108,0.12204968944099379,0.02570738440303655
71,4,7,22,3,1,continuous,0,continuous_scalar,0.08895510593782709,0.5762958119937525,0.047367512985361904,-0.017857142857142905
71,4,8,9,1,1,categorical,3,threshold_binning,0.043874408330799246,0.3079710144927536,-0.011111111111111072,0.010869565217391242
71,4,9,18,2,3,categorical,3,threshold_binning,0.09850603226676725,0.5320048309178744,0.04597998619737749,0.007850241545893755
71,4,10,19,2,4,continuous,0,continuous_scalar,0.013874242130857797,0.13932476117830808,0.026190476190476143,0.0
71,4,11,28,3,7,continuous,0,continuous_scalar,0.13172883540279254,0.26458810068649885,0.1982746721877157,0.010869565217391242
71,4,12,25,3,4,continuous,0,continuous_scalar,0.015130983516058967,0.5374759362173549,0.030479277904907186,-0.0007309941520468044
71,4,13,17,2,2,continuous,0,continuous_scalar,0.017765793283887603,0.545457847517344,0.04259834368530022,-0.003019323671497598
72,4,0,10,1,2,categorical,4,prototype_discretization,0.0552471593687696,0.30043077837195487,0.04907120743034059,0.05727554179566563
72,4,1,18,2,4,continuous,0,continuous_scalar,0.011957823101780464,0.2601987365919255,0.03502361072020525,0.030142758857929164
72,4,2,28,3,7,continuous,0,continuous_scalar,0.0929194762569511,0.3335756950308034,0.09815805109922762,0.02786377708978338
72,4,3,9,1,1,continuous,0,continuous_scalar,0.11695553751868443,0.47515010789004597,0.03707977608906406,-0.0008169934640522847
72,4,4,20,2,6,categorical,2,prototype_discretization,0.0813897198354426,0.31417112299465244,0.02800450323670143,0.013157894736842257
72,4,5,8,1,0,continuous,0,continuous_scalar,0.06200259135565595,0.2252165619038684,0.030151358789129758,0.027046783625731097
72,4,6,15,2,1,continuous,0,continuous_scalar,0.0646482504990977,0.2552068674359696,0.05265346968133351,0.04175266597867222
72,4,7,12,1,4,continuous,0,continuous_scalar,0.06061049024693263,0.5382814210213591,0.044204428182756404,0.02941176470588247
72,4,8,6,0,6,continuous,0,continuous_scalar,0.07467446312461745,0.21237921005722865,0.037452700378397055,0.0
72,4,9,27,3,6,continuous,0,continuous_scalar,0.07393859578623083,0.31869781405385117,0.07242002063983495,0.027046783625731097
72,4,10,7,0,7,continuous,0,continuous_scalar,0.11724026075546624,0.4709439597210495,0.03222003314882578,0.02786377708978338
72,4,11,2,0,2,continuous,0,continuous_scalar,0.07184642820673989,0.23951199299496514,0.028448572411420715,0.025498796009632008
72,4,12,14,2,0,categorical,2,threshold_binning,0.04902725809201844,0.3244949494949495,0.03878334427870036,0.025823247959470885
72,4,13,16,2,2,continuous,0,continuous_scalar,0.05783978183085003,0.5955569628170247,0.018166963755199085,0.02941176470588247
72,4,14,17,2,3,continuous,0,continuous_scalar,0.009702164020762655,0.2309589705100541,0.04461253400881893,0.042569659442724506
73,4,0,29,3,6,continuous,0,continuous_scalar,0.10909532162532841,0.3453375668449198,-0.006250000000000045,-0.026988636363636465
73,4,1,13,1,5,continuous,0,continuous_scalar,0.10441938436406543,0.2751504010695187,-0.022727272727272818,0.0
73,4,2,15,1,7,continuous,0,continuous_scalar,0.09016885200492651,0.3524398395721925,-0.01846590909090917,-0.011363636363636465
73,4,3,6,0,6,continuous,0,continuous_scalar,0.11068039497827707,0.2690508021390374,0.01619318181818181,-0.026988636363636465
73,4,4,5,0,5,continuous,0,continuous_scalar,0.13363463610662898,0.56600935828877,0.021590909090909084,0.0
73,4,5,14,1,6,continuous,0,continuous_scalar,0.04750271919617098,0.4811163101604278,-0.0058823529411765165,0.0
73,4,6,17,2,0,continuous,0,continuous_scalar,0.04265454501912249,0.6498161764705883,-0.01128008021390381,0.0
73,4,7,26,3,3,continuous,0,continuous_scalar,0.13982741354967376,0.42538435828877,-0.00625,-0.015625
73,4,8,4,0,4,categorical,2,threshold_binning,0.06764913077006612,0.3890374331550802,0.0,0.0
73,4,9,31,3,8,continuous,0,continuous_scalar,0.12890860523070183,0.3695688502673797,-0.004545454545454586,0.0
73,4,10,7,0,7,continuous,0,continuous_scalar,0.019214456063310122,0.2865975935828877,0.0,0.0
73,4,11,27,3,4,continuous,0,continuous_scalar,0.006244541091728294,0.26345254010695185,-0.011163101604278114,-0.026988636363636465
74,3,0,0,0,0,continuous,0,continuous_scalar,0.2084224485523229,0.7288676236044657,-0.010526315789473717,-0.0350877192982455
74,3,1,8,1,0,continuous,0,continuous_scalar,0.0009323433081047161,0.6555023923444976,-0.024561403508771874,-0.0350877192982455
74,3,2,25,3,1,categorical,2,prototype_discretization,0.00043611337023436055,0.4393939393939394,0.0,-0.0350877192982455
74,3,3,14,1,6,categorical,2,threshold_binning,0.13801893479992855,0.6515151515151515,-0.010526315789473717,-0.0350877192982455
74,3,4,23,2,8,continuous,0,continuous_scalar,0.0006305046410504715,0.6810207336523127,-0.03157894736842097,-0.0350877192982455
74,3,5,26,3,2,continuous,0,continuous_scalar,0.019339185787594953,0.2751196172248804,-0.024561403508771916,-0.0350877192982455
74,3,6,15,2,0,continuous,0,continuous_scalar,0.20932307698032232,0.5980861244019139,-0.017543859649122816,-0.0350877192982455
74,3,7,10,1,2,continuous,0,continuous_scalar,0.00680714007753464,0.34529505582137165,-0.03157894736842097,-0.0350877192982455
74,3,8,29,3,5,categorical,3,prototype_discretization,9.416541374069623e-05,0.5,0.007017543859649145,-0.0350877192982455
74,3,9,30,3,6,continuous,0,continuous_scalar,0.21797616237660875,0.934609250398724,0.21626794258373216,0.032695374800638
74,3,10,19,2,4,categorical,4,threshold_binning,0.016572511015218828,0.3325358851674641,-0.01403508771929829,-0.0350877192982455
74,3,11,18,2,3,continuous,0,continuous_scalar,0.18144741367733885,0.4154704944178629,0.07320574162679436,-0.0350877192982455
75,2,0,11,1,3,continuous,0,continuous_scalar,0.24914228849768763,0.47023809523809523,-0.0011904761904761862,0.017857142857142794
75,2,1,22,2,8,continuous,0,continuous_scalar,0.302358736799537,0.9047619047619048,0.45714285714285713,0.38095238095238093
75,2,2,1,0,1,categorical,2,threshold_binning,0.04325387115338838,0.47023809523809523,0.0,0.017857142857142794
75,2,3,15,2,1,continuous,0,continuous_scalar,0.16815573828522387,0.5892857142857143,0.036904761904761954,0.04166666666666674
75,2,4,9,1,1,categorical,2,prototype_discretization,0.024250374939674597,0.5,0.0,0.005952380952380931
75,2,5,7,0,7,continuous,0,continuous_scalar,0.07571524223185745,0.43452380952380953,-0.004761904761904745,0.0
75,2,6,13,1,5,continuous,0,continuous_scalar,0.05511015760522616,0.5833333333333333,0.0011904761904761862,0.0
75,2,7,5,0,5,categorical,2,threshold_binning,0.022132063053156775,0.5059523809523809,0.017857142857142794,0.017857142857142794
75,2,8,12,1,4,continuous,0,continuous_scalar,0.059881527434248114,0.5416666666666667,-0.005952380952380931,-0.011904761904761862
76,3,0,3,0,3,continuous,0,continuous_scalar,0.06908763378091626,0.19907773386034255,-0.009090909090909104,-0.0006587615283267789
76,3,1,6,0,6,categorical,2,threshold_binning,0.010790881024876903,0.32367149758454106,0.0,0.01449275362318847
76,3,2,4,0,4,continuous,0,continuous_scalar,0.011569797526080177,0.3502415458937198,0.010048309178743975,0.01449275362318847
76,3,3,11,1,3,continuous,0,continuous_scalar,0.16735635924617065,0.7700043917435222,0.05119894598155461,0.0
76,3,4,28,3,4,continuous,0,continuous_scalar,0.17170150898319478,0.8063680281071585,0.08163372859025024,-0.008739569609134912
76,3,5,14,2,0,continuous,0,continuous_scalar,0.09748842243400749,0.28124725516029864,-0.0123847167325428,-0.015810276679841917
76,3,6,27,3,3,continuous,0,continuous_scalar,0.06602484853384144,0.2667545015371102,-0.0003952569169960674,-0.022880983750548922
76,3,7,7,0,7,categorical,2,threshold_binning,0.09426676866625759,0.6515151515151515,0.007905138339920926,0.01449275362318847
76,3,8,2,0,2,continuous,0,continuous_scalar,0.06817677985030396,0.22938076416337286,-0.007536231884058053,-0.022880983750548922
76,3,9,15,2,1,continuous,0,continuous_scalar,0.010033395355736904,0.33280632411067196,0.0,-0.0006587615283267789
76,3,10,30,3,6,continuous,0,continuous_scalar,0.025346084109225366,0.3422046552481335,0.01212121212121211,0.01449275362318847
76,3,11,16,2,2,continuous,0,continuous_scalar,0.1334606862961873,0.4971014492753623,0.009907773386034213,-0.007729468599034006
76,3,12,10,1,2,continuous,0,continuous_scalar,0.0746968341932012,0.3533596837944664,-0.005990338164251252,-0.007729468599034006
77,3,0,14,1,6,continuous,0,continuous_scalar,0.15080141842428876,0.3245614035087719,0.044736842105263096,0.01388888888888884
77,3,1,17,2,0,continuous,0,continuous_scalar,0.15003243674662764,0.44371345029239767,0.033479532163742665,0.02777777777777779
77,3,2,7,0,7,continuous,0,continuous_scalar,0.008804392090944874,0.3355263157894737,-0.02660818713450297,-0.01754385964912286
77,3,3,25,3,1,categorical,2,threshold_binning,0.07077797065228202,0.425438596491228,0.10862573099415199,-0.038742690058479634
77,3,4,19,2,2,continuous,0,continuous_scalar,0.12333716700527311,0.3808479532163742,-0.005701754385964963,0.010233918128654929
77,3,5,21,2,4,continuous,0,continuous_scalar,0.18456331911480503,0.6154970760233919,0.26169590643274854,0.08406432748537995
77,3,6,2,0,2,categorical,2,threshold_binning,0.03319060682537418,0.3538011695906433,0.003508771929824528,-0.021198830409356773
77,3,7,24,3,0,categorical,2,prototype_discretization,0.13282078315222917,0.5789473684210527,0.21111111111111103,-0.01754385964912286
77,3,8,4,0,4,categorical,2,prototype_discretization,0.02661319845334958,0.3940058479532164,0.005555555555555536,0.0314327485380117
77,3,9,30,3,6,categorical,2,prototype_discretization,0.02162224097274568,0.47368421052631576,0.013888888888888862,0.01388888888888884
77,3,10,26,3,2,continuous,0,continuous_scalar,0.09743646656207995,0.40204678362573104,0.06695906432748536,0.0065789473684209065
78,4,0,22,2,4,continuous,0,continuous_scalar,0.16138724670800278,0.47023026315789473,0.007631578947368522,1.1102230246251565e-16
78,4,1,1,0,1,categorical,4,threshold_binning,0.17383163859817133,0.43125,0.1538486842105264,0.028782894736842257
78,4,2,25,2,7,continuous,0,continuous_scalar,0.25652003271446144,0.4990131578947368,0.41661184210526325,0.24342105263157898
78,4,3,2,0,2,continuous,0,continuous_scalar,0.15954458686027068,0.32516447368421053,0.015657894736842204,0.03947368421052633
78,4,4,31,3,3,continuous,0,continuous_scalar,0.16958870545478016,0.3483552631578948,0.08088815789473695,-0.01628289473684197
78,4,5,5,0,5,continuous,0,continuous_scalar,0.01238996516201808,0.19638157894736843,-0.007894736842105222,-0.013157894736842035
78,4,6,29,3,1,continuous,0,continuous_scalar,0.03140253499406475,0.26825657894736843,-0.0031249999999999555,0.013157894736842257
78,4,7,33,3,5,continuous,0,continuous_scalar,0.03533528950823079,0.27828947368421053,-0.027532894736842017,0.0
79,3,0,3,0,3,continuous,0,continuous_scalar,0.0935948347214612,0.43924191750278707,0.00936454849498325,0.011148272017837302
79,3,1,0,0,0,categorical,2,prototype_discretization,0.007628002028897991,0.3043478260869565,0.0,-0.012820512820512775
79,3,2,13,1,5,categorical,4,threshold_binning,0.07152949158776589,0.5362318840579711,0.009253065774804892,-0.04180602006688949
79,3,3,11,1,3,categorical,3,threshold_binning,0.05219629681209897,0.36231884057971014,-0.00992196209587517,0.0
79,3,4,30,3,8,continuous,0,continuous_scalar,0.08232775795135192,0.3617614269788183,-0.034336677814938654,0.0
79,3,5,25,3,3,continuous,0,continuous_scalar,0.09079071034105526,0.5100334448160535,0.12965440356744712,0.09308807134894082
79,3,6,31,3,9,continuous,0,continuous_scalar,0.07035547743717145,0.43756967670011154,0.05273132664437015,0.027313266443701245
79,3,7,4,0,4,continuous,0,continuous_scalar,0.02994499360745312,0.2653288740245262,-0.005797101449275343,-0.02898550724637672
79,3,8,19,2,3,continuous,0,continuous_scalar,0.08147591887639104,0.2959866220735786,0.008918617614269797,0.0
79,3,9,7,0,7,continuous,0,continuous_scalar,0.029678913810221683,0.4275362318840579,0.0,-0.01114827201783719
79,3,10,14,1,6,continuous,0,continuous_scalar,0.10529446972920263,0.4827201783723523,0.049609810479375696,0.041806020066889604
79,3,11,2,0,2,categorical,3,prototype_discretization,0.06321199972232855,0.36231884057971014,0.004459308807134921,-0.02898550724637672
79,3,12,27,3,5,continuous,0,continuous_scalar,0.07042026558943712,0.35228539576365664,0.0636566332218506,0.027313266443701245
79,3,13,17,2,1,continuous,0,continuous_scalar,0.023727616301650076,0.2636566332218506,-0.01571906354515047,-0.027313266443701245
79,3,14,18,2,2,continuous,0,continuous_scalar,0.09938757678282362,0.5518394648829431,0.02541806020066888,-0.014492753623188248
79,3,15,15,1,7,continuous,0,continuous_scalar,0.02843567470068951,0.2876254180602007,-0.007023411371237453,0.0
80,2,0,7,0,7,continuous,0,continuous_scalar,0.01567006953525767,0.4389705882352941,0.032205882352941174,0.012499999999999956
80,2,1,14,1,6,continuous,0,continuous_scalar,0.008566408889883192,0.5477941176470589,0.003823529411764692,0.0
80,2,2,27,3,1,continuous,0,continuous_scalar,0.12110974665046745,0.8933823529411764,0.11485294117647056,0.014705882352941124
80,2,3,13,1,5,continuous,0,continuous_scalar,0.06729591781214109,0.3698529411764706,0.013823529411764702,0.012499999999999956
80,2,4,15,1,7,continuous,0,continuous_scalar,0.1212786139252762,0.9036764705882353,0.04102941176470589,-0.014705882352941124
80,2,5,22,2,6,continuous,0,continuous_scalar,0.12281710049445804,0.5441176470588236,0.002499999999999991,0.012499999999999956
80,2,6,4,0,4,continuous,0,continuous_scalar,0.12886566713057387,0.5610294117647059,0.01749999999999994,0.0
80,2,7,24,2,8,continuous,0,continuous_scalar,0.018285216662002477,0.5963235294117647,-0.0038235294117647143,0.0
80,2,8,1,0,1,categorical,5,threshold_binning,0.10445061601751833,0.8080882352941177,0.021323529411764696,0.012499999999999956
80,2,9,9,1,1,continuous,0,continuous_scalar,0.11865059281961128,0.6110294117647059,0.01955882352941172,0.012499999999999956
80,2,10,21,2,5,categorical,2,prototype_discretization,0.0032975390621980067,0.4713235294117647,0.0,0.0
80,2,11,2,0,2,categorical,3,threshold_binning,0.0485274166780882,0.5522058823529412,0.0,0.0
80,2,12,28,3,2,continuous,0,continuous_scalar,0.12118509432252418,0.5941176470588235,0.004558823529411749,0.012499999999999956
81,2,0,21,2,6,continuous,0,continuous_scalar,0.009375575193579158,0.5208333333333333,0.0,0.0
81,2,1,6,0,6,continuous,0,continuous_scalar,0.11243466792627499,0.8504464285714286,0.014285714285714258,0.0
81,2,2,15,2,0,continuous,0,continuous_scalar,0.10936144807803821,0.4799107142857143,-0.009375,0.0
81,2,3,16,2,1,continuous,0,continuous_scalar,0.07652527066654737,0.546875,-0.003125,0.015625
81,2,4,8,1,0,continuous,0,continuous_scalar,0.09446191368988441,0.5550595238095238,-0.009375,0.0
81,2,5,22,2,7,continuous,0,continuous_scalar,0.00295365532255237,0.4650297619047619,0.0,0.0
81,2,6,26,3,2,continuous,0,continuous_scalar,0.10093862135369938,0.5907738095238095,-0.009375,0.0
81,2,7,31,3,7,continuous,0,continuous_scalar,0.10781983046636379,0.4575892857142857,0.015625,0.0
81,2,8,28,3,4,continuous,0,continuous_scalar,0.10860326423110724,0.8660714285714286,0.12648809523809523,0.04315476190476186
81,2,9,11,1,3,continuous,0,continuous_scalar,0.10919205656239755,0.578125,-0.015625,0.0
81,2,10,17,2,2,continuous,0,continuous_scalar,0.0344727655184014,0.5163690476190477,-0.003125,0.0
81,2,11,19,2,4,continuous,0,continuous_scalar,0.10549830641727624,0.8020833333333333,0.12038690476190475,-0.011904761904761973
81,2,12,30,3,6,continuous,0,continuous_scalar,0.028362624573877896,0.6458333333333333,0.0,-0.015625
82,2,0,2,0,2,continuous,0,continuous_scalar,0.14123701517380544,0.617117117117117,0.1572072072072072,0.1207207207207206
82,2,1,27,3,3,continuous,0,continuous_scalar,0.1178990754621101,0.6378378378378378,0.07495495495495492,0.006306306306306242
82,2,2,18,2,1,continuous,0,continuous_scalar,0.12061102119050376,0.5306306306306307,0.016486486486486474,-0.013513513513513598
82,2,3,9,1,1,categorical,3,prototype_discretization,0.031490115326895024,0.386936936936937,0.0,0.0
82,2,4,28,3,4,categorical,2,prototype_discretization,0.037676966474595536,0.42117117117117114,-0.008108108108108159,0.0
82,2,5,7,0,7,categorical,3,threshold_binning,0.10121996693060005,0.5351351351351352,-0.008108108108108159,0.0
82,2,6,14,1,6,continuous,0,continuous_scalar,0.131587155111601,0.5981981981981982,0.0776576576576576,0.033333333333333215
82,2,7,1,0,1,continuous,0,continuous_scalar,0.011515548194868707,0.5495495495495495,-0.005405405405405439,-0.013513513513513598
82,2,8,26,3,2,continuous,0,continuous_scalar,0.13914246473645803,0.6013513513513513,0.08621621621621615,0.003153153153153121
82,2,9,15,1,7,continuous,0,continuous_scalar,0.15897287933964285,0.7220720720720721,0.02522522522522519,0.0
82,2,10,19,2,2,continuous,0,continuous_scalar,0.008647792058919485,0.4027027027027027,-0.0008108108108108691,-0.013513513513513598
83,3,0,19,2,2,continuous,0,continuous_scalar,0.11510977188905999,0.4547433243085417,0.023522853957636602,0.01449275362318847
83,3,1,5,0,5,continuous,0,continuous_scalar,0.13964081726002603,0.748367574454531,-0.007299463821202945,-0.012820512820512775
83,3,2,23,2,6,continuous,0,continuous_scalar,0.03498264287707164,0.2861389817911557,0.0,0.0
83,3,3,7,0,7,categorical,2,prototype_discretization,0.011371111666930585,0.3612040133779264,0.0,0.0
